3.000000000000000000e+00,3.000000000000000000e+00,2.800000000000000000e+01,7.870870726241625448e+01
2.300000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+01,2.700419268282484797e+00
1.000000000000000000e+00,4.400000000000000000e+01,2.400000000000000000e+01,2.978091253346523359e+00
2.000000000000000000e+00,2.400000000000000000e+01,1.200000000000000000e+01,7.445602791050417224e+00
9.000000000000000000e+00,3.300000000000000000e+01,3.900000000000000000e+01,4.435943900972925569e+00
4.900000000000000000e+01,3.700000000000000000e+01,1.900000000000000000e+01,1.592818885097903037e+00
1.600000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+00,4.552061417576279467e+00
4.200000000000000000e+01,1.700000000000000000e+01,2.200000000000000000e+01,2.811132606675510459e+00
3.300000000000000000e+01,4.300000000000000000e+01,2.000000000000000000e+00,1.762286236056044730e+00
4.800000000000000000e+01,2.800000000000000000e+01,1.300000000000000000e+01,1.858745199544266313e+00
1.600000000000000000e+01,3.800000000000000000e+01,1.400000000000000000e+01,3.170445983770875831e+00
3.100000000000000000e+01,1.800000000000000000e+01,3.000000000000000000e+00,3.452195007933693383e+00
3.100000000000000000e+01,2.300000000000000000e+01,3.800000000000000000e+01,3.638174682691186046e+00
1.000000000000000000e+01,4.500000000000000000e+01,1.000000000000000000e+01,2.521599271193539327e+00
4.100000000000000000e+01,4.500000000000000000e+01,3.100000000000000000e+01,1.637725007101335839e+00
4.400000000000000000e+01,4.000000000000000000e+01,4.800000000000000000e+01,1.577145394512607046e+00
1.700000000000000000e+01,3.600000000000000000e+01,4.700000000000000000e+01,3.154434012684864896e+00
0.000000000000000000e+00,4.300000000000000000e+01,2.300000000000000000e+01,3.097564931504469321e+00
2.100000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,7.687365084539047544e+00
1.900000000000000000e+01,1.600000000000000000e+01,9.000000000000000000e+00,6.748406189554343904e+00
4.600000000000000000e+01,8.000000000000000000e+00,1.400000000000000000e+01,2.552505569269251318e+00
6.000000000000000000e+00,2.200000000000000000e+01,2.100000000000000000e+01,8.905396157127563939e+00
4.000000000000000000e+01,4.800000000000000000e+01,3.900000000000000000e+01,1.524341779243327144e+00
